v8-version,10,2,154,23,-node.21,0
v8-platform,macos,macos
shared-library,/Users/eduardo/.nvm/versions/node/v18.13.0/bin/node,0x104440000,0x105748cac,71548928
shared-library,/System/Library/PrivateFrameworks/CoreAutoLayout.framework/Versions/A/CoreAutoLayout,0x19b9a88dc,0x19b9dbb00,327401472
shared-library,/System/Library/Frameworks/DiskArbitration.framework/Versions/A/DiskArbitration,0x19af5c400,0x19af62d80,327401472
shared-library,/usr/lib/libarchive.2.dylib,0x19f366d8c,0x19f3d8480,327401472
shared-library,/usr/lib/libxml2.2.dylib,0x19b9f23a4,0x19baba94c,327401472
shared-library,/usr/lib/liblangid.dylib,0x19ddcd1e4,0x19ddcdd20,327401472
shared-library,/System/Library/Frameworks/Combine.framework/Versions/A/Combine,0x1a383b524,0x1a3961ca0,327401472
shared-library,/usr/lib/swift/libswiftCore.dylib,0x1a1915660,0x1a1d6ce88,327401472
shared-library,/usr/lib/swift/libswiftCoreFoundation.dylib,0x1b50d37cc,0x1b50d8cc8,327401472
shared-library,/usr/lib/swift/libswiftDarwin.dylib,0x1b2fd6fac,0x1b2fdb0d8,327401472
shared-library,/usr/lib/swift/libswiftDispatch.dylib,0x1a6dedce4,0x1a6dfe8d0,327401472
shared-library,/usr/lib/swift/libswiftIOKit.dylib,0x1b50f3d44,0x1b50f3fb0,327401472
shared-library,/usr/lib/swift/libswiftObjectiveC.dylib,0x1a91f4370,0x1a91f5f30,327401472
shared-library,/usr/lib/swift/libswiftXPC.dylib,0x1b50e7a1c,0x1b50f09b8,327401472
shared-library,/usr/lib/swift/libswift_Concurrency.dylib,0x21bc5ff7c,0x21bca8080,327401472
shared-library,/usr/lib/swift/libswift_StringProcessing.dylib,0x21bdb1dc0,0x21be49b40,327401472
shared-library,/usr/lib/swift/libswiftos.dylib,0x1a91f8a24,0x1a920c8f0,327401472
shared-library,/System/Library/PrivateFrameworks/AppleSystemInfo.framework/Versions/A/AppleSystemInfo,0x19ddc89c4,0x19ddcb4e0,327401472
shared-library,/System/Library/PrivateFrameworks/IOMobileFramebuffer.framework/Versions/A/IOMobileFramebuffer,0x19e59a9f4,0x19e5a5200,327401472
shared-library,/System/Library/Frameworks/IOSurface.framework/Versions/A/IOSurface,0x19ce78c64,0x19ce87448,327401472
shared-library,/usr/lib/libpcap.A.dylib,0x19f22cc60,0x19f24d7f0,327401472
shared-library,/usr/lib/libdns_services.dylib,0x19a065818,0x19a06c0f8,327401472
shared-library,/usr/lib/liblzma.5.dylib,0x19fabb670,0x19facd770,327401472
shared-library,/usr/lib/libbz2.1.0.dylib,0x19eebacec,0x19eec5fa0,327401472
shared-library,/usr/lib/libiconv.2.dylib,0x19f2625c0,0x19f277970,327401472
shared-library,/usr/lib/libcharset.1.dylib,0x19f1b5948,0x19f1b5e38,327401472
shared-library,/usr/lib/swift/libswift_RegexParser.dylib,0x21bcfd5fc,0x21bd93e30,327401472
shared-library,/usr/lib/libheimdal-asn1.dylib,0x19ff059dc,0x19ff0eb40,327401472
shared-library,/usr/lib/libCheckFix.dylib,0x19e898828,0x19e8a2d4c,327401472
shared-library,/System/Library/PrivateFrameworks/TCC.framework/Versions/A/TCC,0x1988b8bf4,0x1988cf9b8,327401472
shared-library,/System/Library/PrivateFrameworks/CoreNLP.framework/Versions/A/CoreNLP,0x19ddcf388,0x19dea04c8,327401472
shared-library,/System/Library/PrivateFrameworks/MetadataUtilities.framework/Versions/A/MetadataUtilities,0x19ae82940,0x19aeb5758,327401472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Accelerate,0x1a5b7d000,0x1a5b7d000,327401472
shared-library,/usr/lib/libmecab.dylib,0x19e8cefa4,0x19e91dcd0,327401472
shared-library,/usr/lib/libCRFSuite.dylib,0x1948e8588,0x194915bb8,327401472
shared-library,/usr/lib/libgermantok.dylib,0x19e92c2a0,0x19e92dd40,327401472
shared-library,/usr/lib/libThaiTokenizer.dylib,0x19f465d08,0x19f466d50,327401472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vImage.framework/Versions/A/vImage,0x19af65660,0x19b283068,327401472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/vecLib,0x1a58a8000,0x1a58a8000,327401472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvMisc.dylib,0x19fb81038,0x19fbf7110,327401472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvDSP.dylib,0x19e49b600,0x19e581034,327401472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib,0x1944f4390,0x1947a8b88,327401472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLAPACK.dylib,0x19f59099c,0x19fa5bbb0,327401472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLinearAlgebra.dylib,0x19e92f0ec,0x19e940c40,327401472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparseBLAS.dylib,0x19f4a52f8,0x19f4b6964,327401472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libQuadrature.dylib,0x19f58bf7c,0x19f58f190,327401472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBNNS.dylib,0x19dec83d0,0x19e469ed0,327401472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparse.dylib,0x1947f6c38,0x194857c70,327401472
shared-library,/System/Library/PrivateFrameworks/MIL.framework/Versions/A/MIL,0x20705f0dc,0x2072c47f0,327401472
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/Frameworks/CFOpenDirectory.framework/Versions/A/CFOpenDirectory,0x19b94baf0,0x19b961450,327401472
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/OpenDirectory,0x19b93c4d4,0x19b9432b0,327401472
shared-library,/System/Library/PrivateFrameworks/APFS.framework/Versions/A/APFS,0x19fad6e80,0x19fb2259c,327401472
shared-library,/System/Library/Frameworks/SecurityFoundation.framework/Versions/A/SecurityFoundation,0x19e7d2158,0x19e8171d8,327401472
shared-library,/usr/lib/libutil.dylib,0x19fb4a078,0x19fb4c660,327401472
shared-library,/System/Library/PrivateFrameworks/InstalledContentLibrary.framework/Versions/A/InstalledContentLibrary,0x206154530,0x2061ec7b8,327401472
shared-library,/System/Library/PrivateFrameworks/CoreServicesStore.framework/Versions/A/CoreServicesStore,0x196d8e4a8,0x196dbcff0,327401472
shared-library,/usr/lib/libapp_launch_measurement.dylib,0x19b9a47fc,0x19b9a6750,327401472
shared-library,/System/Library/PrivateFrameworks/AppleMobileFileIntegrity.framework/Versions/A/AppleMobileFileIntegrity,0x1fd229860,0x1fd231bb0,327401472
shared-library,/usr/lib/libmis.dylib,0x1b50b2b34,0x1b50bf7c8,327401472
shared-library,/System/Library/PrivateFrameworks/MobileSystemServices.framework/Versions/A/MobileSystemServices,0x1c2eb79e8,0x1c2eb9e08,327401472
shared-library,/System/Library/PrivateFrameworks/ConfigProfileHelper.framework/Versions/A/ConfigProfileHelper,0x1dd2933f4,0x1dd294788,327401472
shared-library,/System/Library/PrivateFrameworks/CoreAnalytics.framework/Versions/A/CoreAnalytics,0x19ae53bc4,0x19ae76570,327401472
shared-library,/System/Library/PrivateFrameworks/AppleSauce.framework/Versions/A/AppleSauce,0x19f4681a0,0x19f488ab8,327401472
shared-library,/System/Library/PrivateFrameworks/LanguageModeling.framework/Versions/A/LanguageModeling,0x1955cdc2c,0x19570eea8,327401472
shared-library,/usr/lib/libxslt.1.dylib,0x19fb4e3c8,0x19fb6fb7c,327401472
shared-library,/usr/lib/libcmph.dylib,0x19f35485c,0x19f363bf0,327401472
shared-library,/System/Library/PrivateFrameworks/CoreEmoji.framework/Versions/A/CoreEmoji,0x19e587f74,0x19e596a40,327401472
shared-library,/System/Library/PrivateFrameworks/LinguisticData.framework/Versions/A/LinguisticData,0x19dec2404,0x19dec5b38,327401472
shared-library,/System/Library/PrivateFrameworks/Lexicon.framework/Versions/A/Lexicon,0x1947aef50,0x1947ebed0,327401472
shared-library,/System/Library/PrivateFrameworks/BackgroundTaskManagement.framework/Versions/A/BackgroundTaskManagement,0x19e864ac8,0x19e87d0a0,327401472
shared-library,/usr/lib/libTLE.dylib,0x21af8425c,0x21af896b8,327401472
shared-library-end
tick,0x1048fff4c,917,0,0x0,6
profiler,begin,1000
new,CodeRange,0x109830000,0
tick,0x10483575c,2167,0,0x0,6
new,MemoryChunk,0x343fe4580000,262144
tick,0x104a39a3c,3417,0,0x0,6
new,MemoryChunk,0x2ce669b80000,262144
new,MemoryChunk,0x583f7280000,262144
new,MemoryChunk,0x97b2c640000,262144
new,MemoryChunk,0x36032eb00000,262144
heap-capacity,1030976
heap-available,4346312320
new,MemoryChunk,0x2245b7440000,262144
tick,0x104a80140,4667,0,0x0,6
new,MemoryChunk,0x1bb9bf000000,262144
new,MemoryChunk,0x21bd1c080000,262144
new,MemoryChunk,0x5fd34300000,262144
new,MemoryChunk,0x3968ea680000,262144
new,MemoryChunk,0xe049dec0000,262144
new,MemoryChunk,0x176c01180000,262144
new,MemoryChunk,0x1cf2e55c0000,262144
new,MemoryChunk,0xdb5106c0000,262144
new,MemoryChunk,0x177b1ed40000,262144
new,MemoryChunk,0x109840000,262144
tick,0x104d55ee8,5959,0,0x0,6
new,MemoryChunk,0x32babfe80000,262144
code-creation,Builtin,2,6959,0x104e20000,824,DeoptimizationEntry_Eager
code-creation,Builtin,2,6959,0x104e20340,824,DeoptimizationEntry_Lazy
code-creation,Builtin,2,6959,0x104e20680,824,DeoptimizationEntry_Unused
code-creation,Builtin,2,6959,0x104e209c0,980,RecordWriteEmitRememberedSetSaveFP
code-creation,Builtin,2,7000,0x104e20da0,352,RecordWriteOmitRememberedSetSaveFP
code-creation,Builtin,2,7000,0x104e20f20,692,RecordWriteEmitRememberedSetIgnoreFP
code-creation,Builtin,2,7000,0x104e211e0,256,RecordWriteOmitRememberedSetIgnoreFP
code-creation,Builtin,2,7000,0x104e21300,280,EphemeronKeyBarrierSaveFP
code-creation,Builtin,2,7000,0x104e21420,184,EphemeronKeyBarrierIgnoreFP
code-creation,Builtin,2,7000,0x104e214e0,76,AdaptorWithBuiltinExitFrame
code-creation,Builtin,2,7000,0x104e21540,360,CallFunction_ReceiverIsNullOrUndefined
code-creation,Builtin,2,7000,0x104e216c0,436,CallFunction_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,7000,0x104e21880,476,CallFunction_ReceiverIsAny
code-creation,Builtin,2,7000,0x104e21a60,232,CallBoundFunction
code-creation,Builtin,2,7042,0x104e21b60,828,CallWrappedFunction
code-creation,Builtin,2,7042,0x104e21ea0,192,Call_ReceiverIsNullOrUndefined
code-creation,Builtin,2,7042,0x104e21f80,192,Call_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,7042,0x104e22060,192,Call_ReceiverIsAny
code-creation,Builtin,2,7042,0x104e22140,848,Call_ReceiverIsNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,7042,0x104e224a0,844,Call_ReceiverIsNullOrUndefined_Baseline
code-creation,Builtin,2,7042,0x104e22800,996,Call_ReceiverIsNotNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,7042,0x104e22c00,992,Call_ReceiverIsNotNullOrUndefined_Baseline
code-creation,Builtin,2,7042,0x104e23000,996,Call_ReceiverIsAny_Baseline_Compact
code-creation,Builtin,2,7042,0x104e23400,992,Call_ReceiverIsAny_Baseline
code-creation,Builtin,2,7042,0x104e23800,820,Call_ReceiverIsNullOrUndefined_WithFeedback
code-creation,Builtin,2,7084,0x104e23b40,820,Call_ReceiverIsNotNullOrUndefined_WithFeedback
code-creation,Builtin,2,7084,0x104e23e80,820,Call_ReceiverIsAny_WithFeedback
code-creation,Builtin,2,7084,0x104e241c0,780,CallProxy
code-creation,Builtin,2,7084,0x104e244e0,156,CallVarargs
code-creation,Builtin,2,7084,0x104e24580,1148,CallWithSpread
code-creation,Builtin,2,7084,0x104e24a00,1928,CallWithSpread_Baseline
code-creation,Builtin,2,7084,0x104e251a0,1984,CallWithSpread_WithFeedback
code-creation,Builtin,2,7084,0x104e25980,1160,CallWithArrayLike
code-creation,Builtin,2,7084,0x104e25e20,1960,CallWithArrayLike_WithFeedback
code-creation,Builtin,2,7084,0x104e265e0,184,CallForwardVarargs
code-creation,Builtin,2,7084,0x104e266a0,184,CallFunctionForwardVarargs
code-creation,Builtin,2,7125,0x104e26760,156,CallFunctionTemplate_CheckAccess
code-creation,Builtin,2,7125,0x104e26800,240,CallFunctionTemplate_CheckCompatibleReceiver
code-creation,Builtin,2,7125,0x104e26900,328,CallFunctionTemplate_CheckAccessAndCompatibleReceiver
code-creation,Builtin,2,7125,0x104e26a60,24,ConstructFunction
code-creation,Builtin,2,7125,0x104e26a80,236,ConstructBoundFunction
code-creation,Builtin,2,7125,0x104e26b80,44,ConstructedNonConstructable
code-creation,Builtin,2,7125,0x104e26bc0,88,Construct
code-creation,Builtin,2,7125,0x104e26c20,156,ConstructVarargs
code-creation,Builtin,2,7125,0x104e26cc0,1176,ConstructWithSpread
code-creation,Builtin,2,7125,0x104e27160,1932,ConstructWithSpread_Baseline
code-creation,Builtin,2,7125,0x104e27900,1912,ConstructWithSpread_WithFeedback
code-creation,Builtin,2,7167,0x104e28080,1288,ConstructWithArrayLike
code-creation,Builtin,2,7167,0x104e285a0,2020,ConstructWithArrayLike_WithFeedback
code-creation,Builtin,2,7167,0x104e28da0,236,ConstructForwardVarargs
code-creation,Builtin,2,7167,0x104e28ea0,236,ConstructFunctionForwardVarargs
code-creation,Builtin,2,7167,0x104e28fa0,732,Construct_Baseline
code-creation,Builtin,2,7167,0x104e29280,736,Construct_WithFeedback
code-creation,Builtin,2,7209,0x104e29580,564,JSConstructStubGeneric
code-creation,Builtin,2,7209,0x104e297c0,472,JSBuiltinsConstructStub
code-creation,Builtin,2,7209,0x104e299a0,692,FastNewObject
code-creation,Builtin,2,7209,0x104e29c60,332,FastNewClosure
code-creation,Builtin,2,7209,0x104e29dc0,764,ConstructProxy
code-creation,Builtin,2,7209,0x104e2a0c0,264,JSEntry
code-creation,Builtin,2,7209,0x104e2a1e0,264,JSConstructEntry
code-creation,Builtin,2,7209,0x104e2a300,264,JSRunMicrotasksEntry
code-creation,Builtin,2,7250,0x104e2a420,188,JSEntryTrampoline
code-creation,Builtin,2,7250,0x104e2a4e0,188,JSConstructEntryTrampoline
code-creation,Builtin,2,7250,0x104e2a5a0,380,ResumeGeneratorTrampoline
code-creation,Builtin,2,7250,0x104e2a720,1636,StringFromCodePointAt
code-creation,Builtin,2,7250,0x104e2ada0,592,StringEqual
code-creation,Builtin,2,7250,0x104e2b000,320,StringGreaterThan
code-creation,Builtin,2,7250,0x104e2b160,320,StringGreaterThanOrEqual
code-creation,Builtin,2,7250,0x104e2b2c0,320,StringLessThan
code-creation,Builtin,2,7250,0x104e2b420,320,StringLessThanOrEqual
code-creation,Builtin,2,7292,0x104e2b580,2708,StringSubstring
code-creation,Builtin,2,7292,0x104e2c020,116,OrderedHashTableHealIndex
code-creation,Builtin,2,7292,0x104e2c0a0,1252,InterpreterEntryTrampoline
code-creation,Builtin,2,7292,0x104e2c5a0,124,InterpreterPushArgsThenCall
code-creation,Builtin,2,7292,0x104e2c620,132,InterpreterPushUndefinedAndArgsThenCall
code-creation,Builtin,2,7334,0x104e2c6c0,132,InterpreterPushArgsThenCallWithFinalSpread
code-creation,Builtin,2,7334,0x104e2c760,132,InterpreterPushArgsThenConstruct
code-creation,Builtin,2,7334,0x104e2c800,132,InterpreterPushArgsThenConstructArrayFunction
code-creation,Builtin,2,7334,0x104e2c8a0,140,InterpreterPushArgsThenConstructWithFinalSpread
code-creation,Builtin,2,7334,0x104e2c940,92,InterpreterEnterAtBytecode
code-creation,Builtin,2,7334,0x104e2c9a0,220,InterpreterEnterAtNextBytecode
code-creation,Builtin,2,7334,0x104e2ca80,80,InterpreterOnStackReplacement
code-creation,Builtin,2,7334,0x104e2cae0,596,BaselineOutOfLinePrologue
code-creation,Builtin,2,7375,0x104e2cd40,76,BaselineOnStackReplacement
code-creation,Builtin,2,7375,0x104e2cda0,104,BaselineLeaveFrame
code-creation,Builtin,2,7375,0x104e2ce20,232,BaselineOrInterpreterEnterAtBytecode
code-creation,Builtin,2,7375,0x104e2cf20,236,BaselineOrInterpreterEnterAtNextBytecode
code-creation,Builtin,2,7375,0x104e2d020,208,InterpreterOnStackReplacement_ToBaseline
code-creation,Builtin,2,7375,0x104e2d100,1240,CompileLazy
code-creation,Builtin,2,7375,0x104e2d5e0,76,CompileLazyDeoptimizedCode
code-creation,Builtin,2,7375,0x104e2d640,316,InstantiateAsmJs
code-creation,Builtin,2,7417,0x104e2d780,44,NotifyDeoptimized
code-creation,Builtin,2,7417,0x104e2d7c0,88,ContinueToCodeStubBuiltin
code-creation,Builtin,2,7417,0x104e2d820,92,ContinueToCodeStubBuiltinWithResult
code-creation,Builtin,2,7417,0x104e2d880,92,ContinueToJavaScriptBuiltin
code-creation,Builtin,2,7417,0x104e2d8e0,108,ContinueToJavaScriptBuiltinWithResult
code-creation,Builtin,2,7459,0x104e2d960,396,CallApiCallback
code-creation,Builtin,2,7459,0x104e2db00,372,CallApiGetter
code-creation,Builtin,2,7459,0x104e2dc80,8,HandleApiCall
code-creation,Builtin,2,7459,0x104e2dca0,8,HandleApiCallAsFunction
code-creation,Builtin,2,7459,0x104e2dcc0,8,HandleApiCallAsConstructor
code-creation,Builtin,2,7459,0x104e2dce0,56,AllocateInYoungGeneration
code-creation,Builtin,2,7459,0x104e2dd20,52,AllocateRegularInYoungGeneration
code-creation,Builtin,2,7459,0x104e2dd60,56,AllocateInOldGeneration
code-creation,Builtin,2,7459,0x104e2dda0,52,AllocateRegularInOldGeneration
code-creation,Builtin,2,7500,0x104e2dde0,416,CopyFastSmiOrObjectElements
code-creation,Builtin,2,7500,0x104e2dfa0,540,GrowFastDoubleElements
code-creation,Builtin,2,7500,0x104e2e1c0,424,GrowFastSmiOrObjectElements
code-creation,Builtin,2,7500,0x104e2e380,484,DebugBreakTrampoline
code-creation,Builtin,2,7500,0x104e2e580,220,ToNumber
code-creation,Builtin,2,7500,0x104e2e660,328,ToNumber_Baseline
code-creation,Builtin,2,7500,0x104e2e7c0,392,ToNumeric_Baseline
code-creation,Builtin,2,7542,0x104e2e960,140,PlainPrimitiveToNumber
code-creation,Builtin,2,7542,0x104e2ea00,260,ToNumberConvertBigInt
code-creation,Builtin,2,7542,0x104e2eb20,152,Typeof
code-creation,Builtin,2,7542,0x104e2ebc0,140,BigIntToI64
code-creation,Builtin,2,7542,0x104e2ec60,8,BigIntToI32Pair
code-creation,Builtin,2,7542,0x104e2ec80,264,I64ToBigInt
code-creation,Builtin,2,7542,0x104e2eda0,8,I32PairToBigInt
code-creation,Builtin,2,7542,0x104e2edc0,136,ToBooleanLazyDeoptContinuation
